City,Date,CO
Gurugram,2018-10-09,1.0
Gurugram,2018-10-10,0.99
Gurugram,2018-10-11,0.8
Gurugram,2018-10-12,0.97
Gurugram,2018-10-13,1.03
Gurugram,2018-10-14,0.93
Gurugram,2018-10-15,1.34
Gurugram,2018-10-16,1.48
Gurugram,2018-10-17,1.44
Gurugram,2018-10-18,1.0
Gurugram,2018-10-19,0.96
Gurugram,2018-10-20,1.11
Gurugram,2018-10-21,1.24
Gurugram,2018-10-22,1.27
Gurugram,2018-10-23,1.02
Gurugram,2018-10-24,1.09
Gurugram,2018-10-25,1.1
Gurugram,2018-10-26,0.99
Gurugram,2018-10-27,1.1
Gurugram,2018-10-28,0.85
Gurugram,2018-10-29,0.84
Gurugram,2018-10-30,1.11
Gurugram,2018-10-31,0.95
Gurugram,2018-11-01,1.01
Gurugram,2018-11-02,0.77
Gurugram,2018-11-03,0.89
Gurugram,2018-11-04,0.63
Gurugram,2018-11-05,0.83
Gurugram,2018-11-06,1.11
Gurugram,2018-11-07,1.0
Gurugram,2018-11-08,1.55
Gurugram,2018-11-09,1.07
Gurugram,2018-11-10,0.89
Gurugram,2018-11-11,0.92
Gurugram,2018-11-12,1.06
Gurugram,2018-11-13,0.93
Gurugram,2018-11-14,1.08
Gurugram,2018-11-15,0.95
Gurugram,2018-11-16,0.88
Gurugram,2018-11-17,0.91
Gurugram,2018-11-18,0.86
Gurugram,2018-11-19,0.88
Gurugram,2018-11-20,1.02
Gurugram,2018-11-21,1.15
Gurugram,2018-11-22,1.05
Gurugram,2018-11-23,0.83
Gurugram,2018-11-24,0.61
Gurugram,2018-11-25,0.41
Gurugram,2018-11-26,0.63
Gurugram,2018-11-27,0.89
Gurugram,2018-11-28,1.04
Gurugram,2018-11-29,0.65
Gurugram,2018-11-30,0.71
Gurugram,2018-12-01,0.81
Gurugram,2018-12-02,0.82
Gurugram,2018-12-03,0.65
Gurugram,2018-12-04,1.0
Gurugram,2018-12-05,0.7
Gurugram,2018-12-06,0.62
Gurugram,2018-12-07,0.59
Gurugram,2018-12-08,0.8
Gurugram,2018-12-09,0.96
Gurugram,2018-12-10,0.65
Gurugram,2018-12-11,0.67
Gurugram,2018-12-12,0.67
Gurugram,2018-12-13,0.68
Gurugram,2018-12-14,0.47
Gurugram,2018-12-15,0.43
Gurugram,2018-12-16,0.48
Gurugram,2018-12-17,0.55
Gurugram,2018-12-18,0.46
Gurugram,2018-12-19,0.4
Gurugram,2018-12-20,0.45
Gurugram,2018-12-21,0.49
Gurugram,2018-12-22,0.5
Gurugram,2018-12-23,0.48
Gurugram,2018-12-24,0.65
Gurugram,2018-12-25,0.43
Gurugram,2018-12-26,0.35
Gurugram,2018-12-27,0.37
Gurugram,2018-12-28,1.16
Gurugram,2018-12-29,3.13
Gurugram,2018-12-30,1.71
Gurugram,2018-12-31,1.83
Gurugram,2019-01-01,1.2
Gurugram,2019-01-02,0.82
Gurugram,2019-01-03,1.48
Gurugram,2019-01-04,1.42
Gurugram,2019-01-05,1.32
Gurugram,2019-01-06,1.1
Gurugram,2019-01-07,0.97
Gurugram,2019-01-08,0.79
Gurugram,2019-01-09,0.76
Gurugram,2019-01-10,0.87
Gurugram,2019-01-11,1.06
Gurugram,2019-01-12,1.01
Gurugram,2019-01-13,1.12
Gurugram,2019-01-14,1.18
Gurugram,2019-01-15,1.1
Gurugram,2019-01-16,1.48
Gurugram,2019-01-17,2.24
Gurugram,2019-01-18,1.81
Gurugram,2019-01-19,2.47
Gurugram,2019-01-20,2.83
Gurugram,2019-01-21,2.23
Gurugram,2019-01-22,1.91
Gurugram,2019-01-23,2.84
Gurugram,2019-01-24,2.31
Gurugram,2019-01-25,1.78
Gurugram,2019-01-26,1.96
Gurugram,2019-01-27,1.95
Gurugram,2019-01-28,1.81
Gurugram,2019-01-29,2.28
Gurugram,2019-01-30,2.68
Gurugram,2019-01-31,2.47
Gurugram,2019-02-01,2.47
Gurugram,2019-02-02,2.02
Gurugram,2019-02-03,2.63
Gurugram,2019-02-04,2.86
Gurugram,2019-02-05,3.5
Gurugram,2019-02-06,0.46
Gurugram,2019-02-07,0.17
Gurugram,2019-02-08,0.23
Gurugram,2019-02-09,0.18
Gurugram,2019-02-10,0.76
Gurugram,2019-02-11,0.66
Gurugram,2019-02-12,0.77
Gurugram,2019-02-13,0.69
Gurugram,2019-02-14,0.45
Gurugram,2019-02-15,0.52
Gurugram,2019-02-16,0.41
Gurugram,2019-02-17,0.57
Gurugram,2019-02-18,0.73
Gurugram,2019-02-19,0.65
Gurugram,2019-02-20,0.46
Gurugram,2019-02-21,0.45
Gurugram,2019-02-22,0.42
Gurugram,2019-02-23,0.49
Gurugram,2019-02-24,0.51
Gurugram,2019-02-25,0.47
Gurugram,2019-02-26,0.41
Gurugram,2019-02-27,0.46
Gurugram,2019-02-28,0.42
Gurugram,2019-03-01,0.32
Gurugram,2019-03-02,0.45
Gurugram,2019-03-03,0.41
Gurugram,2019-03-04,0.38
Gurugram,2019-03-05,0.39
Gurugram,2019-03-06,0.33
Gurugram,2019-03-07,0.28
Gurugram,2019-03-08,0.31
Gurugram,2019-03-09,0.19
Gurugram,2019-03-10,0.2
Gurugram,2019-03-11,0.26
Gurugram,2019-03-12,0.21
Gurugram,2019-03-13,0.3
Gurugram,2019-03-14,0.37
Gurugram,2019-03-15,0.21
Gurugram,2019-03-16,0.16
Gurugram,2019-03-17,0.23
Gurugram,2019-03-18,0.24
Gurugram,2019-03-19,0.29
Gurugram,2019-03-20,0.26
Gurugram,2019-03-21,0.53
Gurugram,2019-03-22,0.13
Gurugram,2019-03-23,0.2
Gurugram,2019-03-24,0.16
Gurugram,2019-03-25,0.19
Gurugram,2019-03-26,0.22
Gurugram,2019-03-27,0.21
Gurugram,2019-03-28,0.3
Gurugram,2019-03-29,0.59
Gurugram,2019-03-30,0.24
Gurugram,2019-03-31,0.2
Gurugram,2019-04-01,0.16
Gurugram,2019-04-02,0.21
Gurugram,2019-04-03,0.38
Gurugram,2019-04-04,0.7
Gurugram,2019-04-05,0.68
Gurugram,2019-04-06,0.36
Gurugram,2019-04-07,0.33
Gurugram,2019-04-08,0.35
Gurugram,2019-04-09,0.35
Gurugram,2019-04-10,0.31
Gurugram,2019-04-11,0.26
Gurugram,2019-04-12,0.34
Gurugram,2019-04-13,0.66
Gurugram,2019-04-14,0.51
Gurugram,2019-04-15,0.58
Gurugram,2019-04-16,0.51
Gurugram,2019-04-17,0.39
Gurugram,2019-04-18,0.56
Gurugram,2019-04-19,0.65
Gurugram,2019-04-20,0.6
Gurugram,2019-04-21,0.74
Gurugram,2019-04-22,1.2
Gurugram,2019-04-23,0.71
Gurugram,2019-04-24,0.81
Gurugram,2019-04-25,0.84
Gurugram,2019-04-26,0.68
Gurugram,2019-04-27,0.55
Gurugram,2019-04-28,0.51
Gurugram,2019-04-29,0.66
Gurugram,2019-04-30,0.65
Gurugram,2019-05-01,0.71
Gurugram,2019-05-02,0.61
Gurugram,2019-05-03,0.55
Gurugram,2019-05-04,0.84
Gurugram,2019-05-05,0.68
Gurugram,2019-05-06,0.61
Gurugram,2019-05-07,0.64
Gurugram,2019-05-08,0.99
Gurugram,2019-05-09,0.63
Gurugram,2019-05-10,0.5
Gurugram,2019-05-11,0.57
Gurugram,2019-05-12,0.71
Gurugram,2019-05-13,0.75
Gurugram,2019-05-14,0.56
Gurugram,2019-05-15,0.61
Gurugram,2019-05-16,0.58
Gurugram,2019-05-17,0.53
Gurugram,2019-05-18,0.55
Gurugram,2019-05-19,0.6
Gurugram,2019-05-20,0.64
Gurugram,2019-05-21,0.61
Gurugram,2019-05-22,0.64
Gurugram,2019-05-23,0.65
Gurugram,2019-05-24,0.59
Gurugram,2019-05-25,0.52
Gurugram,2019-05-26,0.55
Gurugram,2019-05-27,0.6
Gurugram,2019-05-28,0.6
Gurugram,2019-05-29,0.58
Gurugram,2019-05-30,0.51
Gurugram,2019-05-31,0.3
Gurugram,2019-06-01,0.29
Gurugram,2019-06-02,0.39
Gurugram,2019-06-03,0.4
Gurugram,2019-06-04,0.3
Gurugram,2019-06-05,0.37
Gurugram,2019-06-06,0.34
Gurugram,2019-06-07,0.32
Gurugram,2019-06-08,0.36
Gurugram,2019-06-09,0.28
Gurugram,2019-06-10,0.36
Gurugram,2019-06-11,0.29
Gurugram,2019-06-12,0.35
Gurugram,2019-06-13,0.5
Gurugram,2019-06-14,0.58
Gurugram,2019-06-15,0.11
Gurugram,2019-06-16,0.84
Gurugram,2019-06-17,0.8
Gurugram,2019-06-18,0.53
Gurugram,2019-06-19,0.68
Gurugram,2019-06-20,0.28
Gurugram,2019-06-21,0.24
Gurugram,2019-06-22,0.26
Gurugram,2019-06-23,0.47
Gurugram,2019-06-24,0.55
Gurugram,2019-06-25,0.52
Gurugram,2019-06-26,0.57
Gurugram,2019-06-27,0.49
Gurugram,2019-06-28,0.44
Gurugram,2019-06-29,0.44
Gurugram,2019-06-30,0.5
Gurugram,2019-07-01,0.48
Gurugram,2019-07-02,0.56
Gurugram,2019-07-03,0.56
Gurugram,2019-07-04,0.6
Gurugram,2019-07-05,0.58
Gurugram,2019-07-06,0.57
Gurugram,2019-07-07,0.55
Gurugram,2019-07-08,0.6
Gurugram,2019-07-09,0.54
Gurugram,2019-07-10,0.53
Gurugram,2019-07-11,0.49
Gurugram,2019-07-12,0.51
Gurugram,2019-07-13,0.45
Gurugram,2019-07-14,0.37
Gurugram,2019-07-15,0.33
Gurugram,2019-07-16,0.48
Gurugram,2019-07-17,0.45
Gurugram,2019-07-18,0.45
Gurugram,2019-07-19,0.44
Gurugram,2019-07-20,0.32
Gurugram,2019-07-21,0.48
Gurugram,2019-07-22,0.53
Gurugram,2019-07-23,0.53
Gurugram,2019-07-24,0.5
Gurugram,2019-07-25,0.45
Gurugram,2019-07-26,0.48
Gurugram,2019-07-27,0.49
Gurugram,2019-07-28,0.52
Gurugram,2019-07-29,0.52
Gurugram,2019-07-30,0.56
Gurugram,2019-07-31,0.5
Gurugram,2019-08-01,0.51
Gurugram,2019-08-02,0.57
Gurugram,2019-08-03,0.54
Gurugram,2019-08-04,0.51
Gurugram,2019-08-05,0.49
Gurugram,2019-08-06,0.51
Gurugram,2019-08-07,0.53
Gurugram,2019-08-08,0.48
Gurugram,2019-08-09,0.4
Gurugram,2019-08-10,0.34
Gurugram,2019-08-11,0.42
Gurugram,2019-08-12,0.45
Gurugram,2019-08-13,0.43
Gurugram,2019-08-14,0.47
Gurugram,2019-08-15,0.48
Gurugram,2019-08-16,0.43
Gurugram,2019-08-17,0.39
Gurugram,2019-08-18,0.4
Gurugram,2019-08-19,0.43
Gurugram,2019-08-20,0.64
Gurugram,2019-08-21,0.6
Gurugram,2019-08-22,0.43
Gurugram,2019-08-23,0.27
Gurugram,2019-08-24,0.3
Gurugram,2019-08-25,0.31
Gurugram,2019-08-26,0.32
Gurugram,2019-08-27,0.36
Gurugram,2019-08-28,0.43
Gurugram,2019-08-29,0.43
Gurugram,2019-08-30,0.43
Gurugram,2019-08-31,0.47
Gurugram,2019-09-01,0.49
Gurugram,2019-09-02,0.54
Gurugram,2019-09-03,0.62
Gurugram,2019-09-04,0.55
Gurugram,2019-09-05,0.48
Gurugram,2019-09-06,0.48
Gurugram,2019-09-07,0.47
Gurugram,2019-09-08,0.47
Gurugram,2019-09-09,0.52
Gurugram,2019-09-10,0.61
Gurugram,2019-09-11,0.61
Gurugram,2019-09-12,1.07
Gurugram,2019-09-13,1.53
Gurugram,2019-09-14,1.54
Gurugram,2019-09-15,1.58
Gurugram,2019-09-16,1.73
Gurugram,2019-09-17,1.77
Gurugram,2019-09-18,1.72
Gurugram,2019-09-19,1.68
Gurugram,2019-09-20,1.73
Gurugram,2019-09-21,1.69
Gurugram,2019-09-22,1.15
Gurugram,2019-09-23,1.74
Gurugram,2019-09-24,1.73
Gurugram,2019-09-25,1.67
Gurugram,2019-09-26,1.09
Gurugram,2019-09-27,0.72
Gurugram,2019-09-28,0.81
Gurugram,2019-09-29,0.68
Gurugram,2019-09-30,0.53
Gurugram,2019-10-01,0.65
Gurugram,2019-10-02,0.98
Gurugram,2019-10-03,0.99
Gurugram,2019-10-04,1.02
Gurugram,2019-10-05,1.08
Gurugram,2019-10-06,1.16
Gurugram,2019-10-07,0.97
Gurugram,2019-10-08,0.54
Gurugram,2019-10-09,1.21
Gurugram,2019-10-10,1.35
Gurugram,2019-10-11,0.93
Gurugram,2019-10-12,1.54
Gurugram,2019-10-13,2.55
Gurugram,2019-10-14,2.65
Gurugram,2019-10-15,2.58
Gurugram,2019-10-16,2.27
Gurugram,2019-10-17,2.26
Gurugram,2019-10-18,2.38
Gurugram,2019-10-19,1.91
Gurugram,2019-10-20,2.01
Gurugram,2019-10-21,2.1
Gurugram,2019-10-22,1.59
Gurugram,2019-10-23,0.85
Gurugram,2019-10-24,1.81
Gurugram,2019-10-25,0.98
Gurugram,2019-10-26,0.89
Gurugram,2019-10-27,0.86
Gurugram,2019-10-28,1.33
Gurugram,2019-10-29,1.44
Gurugram,2019-10-30,1.35
Gurugram,2019-10-31,1.69
Gurugram,2019-11-01,1.92
Gurugram,2019-11-02,1.43
Gurugram,2019-11-03,1.78
Gurugram,2019-11-04,0.92
Gurugram,2019-11-05,0.75
Gurugram,2019-11-06,0.66
Gurugram,2019-11-07,0.77
Gurugram,2019-11-08,1.17
Gurugram,2019-11-09,0.82
Gurugram,2019-11-10,0.77
Gurugram,2019-11-11,1.18
Gurugram,2019-11-12,1.79
Gurugram,2019-11-13,2.09
Gurugram,2019-11-14,2.34
Gurugram,2019-11-15,1.94
Gurugram,2019-11-16,1.09
Gurugram,2019-11-17,0.53
Gurugram,2019-11-18,0.68
Gurugram,2019-11-19,0.94
Gurugram,2019-11-20,1.38
Gurugram,2019-11-21,1.82
Gurugram,2019-11-22,2.01
Gurugram,2019-11-23,0.89
Gurugram,2019-11-24,0.71
Gurugram,2019-11-25,1.23
Gurugram,2019-11-26,1.09
Gurugram,2019-11-27,0.78
Gurugram,2019-11-28,0.5
Gurugram,2019-11-29,0.79
Gurugram,2019-11-30,0.88
Gurugram,2019-12-01,0.81
Gurugram,2019-12-02,0.93
Gurugram,2019-12-03,0.97
Gurugram,2019-12-04,1.35
Gurugram,2019-12-05,2.11
Gurugram,2019-12-06,2.01
Gurugram,2019-12-07,1.89
Gurugram,2019-12-08,2.07
Gurugram,2019-12-09,2.16
Gurugram,2019-12-10,2.6
Gurugram,2019-12-11,2.56
Gurugram,2019-12-12,1.84
Gurugram,2019-12-13,1.14
Gurugram,2019-12-14,1.23
Gurugram,2019-12-15,1.07
Gurugram,2019-12-16,0.96
Gurugram,2019-12-17,1.14
Gurugram,2019-12-18,1.41
Gurugram,2019-12-19,2.11
Gurugram,2019-12-20,2.07
Gurugram,2019-12-21,2.02
Gurugram,2019-12-22,1.48
Gurugram,2019-12-23,1.49
Gurugram,2019-12-24,2.04
Gurugram,2019-12-25,1.45
Gurugram,2019-12-26,1.53
Gurugram,2019-12-27,1.73
Gurugram,2019-12-28,2.26
Gurugram,2019-12-29,2.55
Gurugram,2019-12-30,3.17
Gurugram,2019-12-31,2.03
Gurugram,2020-01-01,3.7
Gurugram,2020-01-02,4.07
Gurugram,2020-01-03,3.23
Gurugram,2020-01-04,2.38
Gurugram,2020-01-05,2.03
Gurugram,2020-01-06,1.87
Gurugram,2020-01-07,1.52
Gurugram,2020-01-08,1.75
Gurugram,2020-01-09,1.48
Gurugram,2020-01-10,1.76
Gurugram,2020-01-11,1.78
Gurugram,2020-01-12,2.29
Gurugram,2020-01-13,2.08
Gurugram,2020-01-14,1.4
Gurugram,2020-01-15,1.28
Gurugram,2020-01-16,1.44
Gurugram,2020-01-17,1.38
Gurugram,2020-01-18,1.68
Gurugram,2020-01-19,1.16
Gurugram,2020-01-20,1.3
Gurugram,2020-01-21,1.65
Gurugram,2020-01-22,2.17
Gurugram,2020-01-23,0.87
Gurugram,2020-01-24,0.97
Gurugram,2020-01-25,1.7
Gurugram,2020-01-26,2.29
Gurugram,2020-01-27,1.89
Gurugram,2020-01-28,1.35
Gurugram,2020-01-29,1.23
Gurugram,2020-01-30,1.4
Gurugram,2020-01-31,1.42
Gurugram,2020-02-01,2.18
Gurugram,2020-02-02,2.04
Gurugram,2020-02-03,2.23
Gurugram,2020-02-04,2.33
Gurugram,2020-02-05,2.39
Gurugram,2020-02-06,1.76
Gurugram,2020-02-07,2.33
Gurugram,2020-02-08,1.6
Gurugram,2020-02-09,1.71
Gurugram,2020-02-10,2.2
Gurugram,2020-02-11,2.75
Gurugram,2020-02-12,1.87
Gurugram,2020-02-13,1.17
Gurugram,2020-02-14,1.38
Gurugram,2020-02-15,1.42
Gurugram,2020-02-16,1.91
Gurugram,2020-02-17,2.34
Gurugram,2020-02-18,1.89
Gurugram,2020-02-19,1.88
Gurugram,2020-02-20,1.67
Gurugram,2020-02-21,1.82
Gurugram,2020-02-22,1.67
Gurugram,2020-02-23,1.82
Gurugram,2020-02-24,1.24
Gurugram,2020-02-25,1.29
Gurugram,2020-02-26,1.53
Gurugram,2020-02-27,1.17
Gurugram,2020-02-28,1.27
Gurugram,2020-02-29,1.26
Gurugram,2020-03-01,1.07
Gurugram,2020-03-02,1.68
Gurugram,2020-03-03,1.97
Gurugram,2020-03-04,1.69
Gurugram,2020-03-05,1.16
Gurugram,2020-03-06,1.06
Gurugram,2020-03-07,0.97
Gurugram,2020-03-08,0.97
Gurugram,2020-03-09,0.77
Gurugram,2020-03-10,0.92
Gurugram,2020-03-11,0.89
Gurugram,2020-03-12,0.88
Gurugram,2020-03-13,0.84
Gurugram,2020-03-14,0.82
Gurugram,2020-03-15,0.97
Gurugram,2020-03-16,1.06
Gurugram,2020-03-17,1.18
Gurugram,2020-03-18,1.28
Gurugram,2020-03-19,1.23
Gurugram,2020-03-20,1.11
Gurugram,2020-03-21,0.88
Gurugram,2020-03-22,1.13
Gurugram,2020-03-23,0.81
Gurugram,2020-03-24,0.97
Gurugram,2020-03-25,0.75
Gurugram,2020-03-26,0.56
Gurugram,2020-03-27,0.54
Gurugram,2020-03-28,0.49
Gurugram,2020-03-29,0.5
Gurugram,2020-03-30,0.55
Gurugram,2020-03-31,0.52
Gurugram,2020-04-01,0.55
Gurugram,2020-04-02,0.52
Gurugram,2020-04-03,0.47
Gurugram,2020-04-04,0.52
Gurugram,2020-04-05,0.69
Gurugram,2020-04-06,0.65
Gurugram,2020-04-07,0.43
Gurugram,2020-04-08,0.42
Gurugram,2020-04-09,0.47
Gurugram,2020-04-10,0.68
Gurugram,2020-04-11,0.81
Gurugram,2020-04-12,0.6
Gurugram,2020-04-13,0.76
Gurugram,2020-04-14,0.81
Gurugram,2020-04-15,0.79
Gurugram,2020-04-16,0.83
Gurugram,2020-04-17,0.62
Gurugram,2020-04-18,0.57
Gurugram,2020-04-19,0.65
Gurugram,2020-04-20,0.78
Gurugram,2020-04-21,0.68
Gurugram,2020-04-22,0.77
Gurugram,2020-04-23,0.79
Gurugram,2020-04-24,0.77
Gurugram,2020-04-25,0.58
Gurugram,2020-04-26,0.67
Gurugram,2020-04-27,0.54
Gurugram,2020-04-28,0.63
Gurugram,2020-04-29,0.75
Gurugram,2020-04-30,0.76
Gurugram,2020-05-01,0.74
Gurugram,2020-05-02,0.7
Gurugram,2020-05-03,0.73
Gurugram,2020-05-04,0.55
Gurugram,2020-05-05,0.81
Gurugram,2020-05-06,0.72
Gurugram,2020-05-07,0.61
Gurugram,2020-05-08,0.72
Gurugram,2020-05-09,0.77
Gurugram,2020-05-10,0.77
Gurugram,2020-05-11,0.53
Gurugram,2020-05-12,0.68
Gurugram,2020-05-13,0.81
Gurugram,2020-05-14,0.94
Gurugram,2020-05-15,0.76
Gurugram,2020-05-16,0.85
Gurugram,2020-05-17,1.01
Gurugram,2020-05-18,0.91
Gurugram,2020-05-19,0.99
Gurugram,2020-05-20,0.89
Gurugram,2020-05-21,0.92
Gurugram,2020-05-22,1.06
Gurugram,2020-05-23,1.02
Gurugram,2020-05-24,0.91
Gurugram,2020-05-25,0.93
Gurugram,2020-05-26,0.91
Gurugram,2020-05-27,0.91
Gurugram,2020-05-28,0.88
Gurugram,2020-05-29,0.67
Gurugram,2020-05-30,0.7
Gurugram,2020-05-31,0.79
Gurugram,2020-06-01,0.85
Gurugram,2020-06-02,0.77
Gurugram,2020-06-03,0.78
Gurugram,2020-06-04,0.87
Gurugram,2020-06-05,0.82
Gurugram,2020-06-06,0.77
Gurugram,2020-06-07,0.87
Gurugram,2020-06-08,1.0
Gurugram,2020-06-09,0.92
Gurugram,2020-06-10,0.81
Gurugram,2020-06-11,0.72
Gurugram,2020-06-12,0.77
Gurugram,2020-06-13,0.64
Gurugram,2020-06-14,0.68
Gurugram,2020-06-15,0.58
Gurugram,2020-06-16,0.55
Gurugram,2020-06-17,0.53
Gurugram,2020-06-18,0.55
Gurugram,2020-06-19,0.7
Gurugram,2020-06-20,0.53
Gurugram,2020-06-21,0.49
Gurugram,2020-06-22,0.65
Gurugram,2020-06-23,0.69
Gurugram,2020-06-24,0.63
Gurugram,2020-06-25,0.75
Gurugram,2020-06-26,0.9
Gurugram,2020-06-27,0.66
Gurugram,2020-06-28,0.67
Gurugram,2020-06-29,0.57
Gurugram,2020-06-30,0.78
Gurugram,2020-07-01,1.11
Guwahati,2019-02-16,
Guwahati,2019-02-17,0.48
Guwahati,2019-02-18,0.47
Guwahati,2019-02-19,0.51
Guwahati,2019-02-20,0.49
Guwahati,2019-02-21,1.09
Guwahati,2019-02-22,1.52
Guwahati,2019-02-23,1.13
Guwahati,2019-02-24,0.54
Guwahati,2019-02-25,1.8
Guwahati,2019-02-26,1.11
Guwahati,2019-02-27,0.64
Guwahati,2019-02-28,0.67
Guwahati,2019-03-01,0.85
Guwahati,2019-03-02,1.06
Guwahati,2019-03-03,1.26
Guwahati,2019-03-04,0.92
Guwahati,2019-03-05,0.62
Guwahati,2019-03-06,0.54
Guwahati,2019-03-07,0.85
Guwahati,2019-03-08,1.19
Guwahati,2019-03-09,1.19
Guwahati,2019-03-10,1.09
Guwahati,2019-03-11,1.31
Guwahati,2019-03-12,0.99
Guwahati,2019-03-13,1.03
Guwahati,2019-03-14,1.29
Guwahati,2019-03-15,1.23
Guwahati,2019-03-16,1.03
Guwahati,2019-03-17,1.12
Guwahati,2019-03-18,1.61
Guwahati,2019-03-19,0.9
Guwahati,2019-03-20,0.82
Guwahati,2019-03-21,0.59
Guwahati,2019-03-22,0.4
Guwahati,2019-03-23,0.72
Guwahati,2019-03-24,0.86
Guwahati,2019-03-25,1.21
Guwahati,2019-03-26,1.12
Guwahati,2019-03-27,0.67
Guwahati,2019-03-28,0.93
Guwahati,2019-03-29,1.26
Guwahati,2019-03-30,1.26
Guwahati,2019-03-31,0.5
Guwahati,2019-04-01,0.76
Guwahati,2019-04-02,0.76
Guwahati,2019-04-03,0.43
Guwahati,2019-04-04,0.37
Guwahati,2019-04-05,0.46
Guwahati,2019-04-06,0.74
Guwahati,2019-04-07,0.64
Guwahati,2019-04-08,0.48
Guwahati,2019-04-09,0.56
Guwahati,2019-04-10,0.75
Guwahati,2019-04-11,1.03
Guwahati,2019-04-12,0.95
Guwahati,2019-04-13,0.88
Guwahati,2019-04-14,0.59
Guwahati,2019-04-15,0.66
Guwahati,2019-04-16,0.55
Guwahati,2019-04-17,0.84
Guwahati,2019-04-18,0.78
Guwahati,2019-04-19,0.8
Guwahati,2019-04-20,0.52
Guwahati,2019-04-21,0.54
Guwahati,2019-04-22,0.59
Guwahati,2019-04-23,0.8
Guwahati,2019-04-24,1.0
Guwahati,2019-04-25,1.15
Guwahati,2019-04-26,0.92
Guwahati,2019-04-27,0.58
Guwahati,2019-04-28,0.47
Guwahati,2019-04-29,0.42
Guwahati,2019-04-30,0.36
Guwahati,2019-05-01,0.35
Guwahati,2019-05-02,0.58
Guwahati,2019-05-03,0.28
Guwahati,2019-05-04,0.23
Guwahati,2019-05-05,0.9
Guwahati,2019-05-06,0.81
Guwahati,2019-05-07,0.56
Guwahati,2019-05-08,0.36
Guwahati,2019-05-09,0.38
Guwahati,2019-05-10,0.39
Guwahati,2019-05-11,0.43
Guwahati,2019-05-12,0.57
Guwahati,2019-05-13,0.49
Guwahati,2019-05-14,0.44
Guwahati,2019-05-15,0.45
Guwahati,2019-05-16,0.47
Guwahati,2019-05-17,0.51
Guwahati,2019-05-18,0.42
Guwahati,2019-05-19,0.78
Guwahati,2019-05-20,0.61
Guwahati,2019-05-21,0.54
Guwahati,2019-05-22,0.44
Guwahati,2019-05-23,0.4
Guwahati,2019-05-24,0.36
Guwahati,2019-05-25,0.55
Guwahati,2019-05-26,0.79
Guwahati,2019-05-27,0.66
Guwahati,2019-05-28,0.5
Guwahati,2019-05-29,0.79
Guwahati,2019-05-30,0.75
Guwahati,2019-05-31,0.54
Guwahati,2019-06-01,0.81
Guwahati,2019-06-02,0.89
Guwahati,2019-06-03,0.46
Guwahati,2019-06-04,0.37
Guwahati,2019-06-05,0.45
Guwahati,2019-06-06,0.48
Guwahati,2019-06-07,0.6
Guwahati,2019-06-08,0.4
Guwahati,2019-06-09,0.4
Guwahati,2019-06-10,0.5
Guwahati,2019-06-11,0.53
Guwahati,2019-06-12,0.68
Guwahati,2019-06-13,0.58
Guwahati,2019-06-14,0.44
Guwahati,2019-06-15,0.54
Guwahati,2019-06-16,0.52
Guwahati,2019-06-17,0.53
Guwahati,2019-06-18,0.61
Guwahati,2019-06-19,0.74
Guwahati,2019-06-20,0.7
Guwahati,2019-06-21,0.77
Guwahati,2019-06-22,0.61
Guwahati,2019-06-23,0.35
Guwahati,2019-06-24,0.38
Guwahati,2019-06-25,0.48
Guwahati,2019-06-26,0.44
Guwahati,2019-06-27,0.46
Guwahati,2019-06-28,0.58
Guwahati,2019-06-29,0.51
Guwahati,2019-06-30,0.66
Guwahati,2019-07-01,0.63
Guwahati,2019-07-02,0.38
Guwahati,2019-07-03,0.34
Guwahati,2019-07-04,0.42
Guwahati,2019-07-05,0.51
Guwahati,2019-07-06,0.3
Guwahati,2019-07-07,0.25
Guwahati,2019-07-08,0.27
Guwahati,2019-07-09,0.39
Guwahati,2019-07-10,0.72
Guwahati,2019-07-11,0.52
Guwahati,2019-07-12,0.55
Guwahati,2019-07-13,0.55
Guwahati,2019-07-14,0.45
Guwahati,2019-07-15,0.48
Guwahati,2019-07-16,0.61
Guwahati,2019-07-17,0.55
Guwahati,2019-07-18,0.54
Guwahati,2019-07-19,0.59
Guwahati,2019-07-20,0.45
Guwahati,2019-07-21,0.33
Guwahati,2019-07-22,0.41
Guwahati,2019-07-23,0.38
Guwahati,2019-07-24,0.37
Guwahati,2019-07-25,0.57
Guwahati,2019-07-26,0.35
Guwahati,2019-07-27,0.34
Guwahati,2019-07-28,0.58
Guwahati,2019-07-29,0.43
Guwahati,2019-07-30,0.47
Guwahati,2019-07-31,0.37
Guwahati,2019-08-01,0.31
Guwahati,2019-08-02,0.43
Guwahati,2019-08-03,0.44
Guwahati,2019-08-04,0.49
Guwahati,2019-08-05,0.44
Guwahati,2019-08-06,0.59
Guwahati,2019-08-07,0.39
Guwahati,2019-08-08,0.35
Guwahati,2019-08-09,0.36
Guwahati,2019-08-10,0.39
Guwahati,2019-08-11,0.42
Guwahati,2019-08-12,0.49
Guwahati,2019-08-13,0.39
Guwahati,2019-08-14,0.34
Guwahati,2019-08-15,0.37
Guwahati,2019-08-16,0.51
Guwahati,2019-08-17,0.56
Guwahati,2019-08-18,0.44
Guwahati,2019-08-19,0.36
Guwahati,2019-08-20,0.44
Guwahati,2019-08-21,0.4
Guwahati,2019-08-22,0.56
Guwahati,2019-08-23,0.43
Guwahati,2019-08-24,0.34
Guwahati,2019-08-25,0.34
